Gender,Age,Daily meals frequency,Physical exercise,Height,Weight,BMR,Carbs,Proteins,Fats,Calories,BMI
1,20,3,1,155,56,1267.75,217.895,87.158,58.105,1743.157,23.30905307
1,22,4,0,160,60,1329,199.35,79.74,53.16,1594.8,23.4375
1,30,3,0,170,65,1401.5,210.225,84.09,56.06,1681.8,22.49134948
0,24,4,2,175,82,1798.75,348.508,139.403,92.935,2788.059,26.7755102
0,22,3,0,173,75,1726.25,258.938,103.575,69.05,2071.502,25.05930703
1,25,2,0,168,92,1684,252.6,101.04,67.36,2020.8,32.59637188
1,22,3,4,155,49,1187.75,282.091,112.836,75.224,2256.724,20.39542144
1,23,4,0,155,67,1362.75,204.412,81.765,54.51,1635.298,27.88761707
1,36,3,0,140,86,1394,209.1,83.64,55.76,1672.8,43.87755102
1,30,3,0,152,95,1589,238.35,95.34,63.56,1906.8,41.11842105
0,22,3,0,165,98,1906.25,285.938,114.375,76.25,2287.502,35.99632691
1,23,3,0,155,42,1112.75,166.912,66.765,44.51,1335.298,17.4817898
1,23,3,0,160,90,1624,243.6,97.44,64.96,1948.8,35.15625
0,24,3,0,168,116,2095,314.25,125.7,83.8,2514,41.09977324
0,24,3,0,163,110,2003.75,300.562,120.225,80.15,2404.498,41.40163348
0,22,2,0,163,55,1463.75,219.562,87.825,58.55,1756.498,20.70081674
0,22,2,1,175,65,1638.75,281.66,112.664,75.109,2253.277,21.2244898
0,25,3,0,173,54,1501.25,225.188,90.075,60.05,1801.502,18.04270106
1,39,3,0,137,80,1300.25,195.038,78.015,52.01,1560.302,42.62347488
0,25,3,0,168,50,1430,214.5,85.8,57.2,1716,17.7154195
0,21,3,0,168,76,1710,256.5,102.6,68.4,2052,26.92743764
1,22,3,1,163,50,1247.75,214.457,85.783,57.189,1715.661,18.81892431
0,21,3,3,175,80,1793.75,386.777,154.711,103.141,3094.221,26.12244898
0,21,3,0,178,72,1732.5,259.875,103.95,69.3,2079,22.72440348
1,24,2,0,152,65,1319,197.85,79.14,52.76,1582.8,28.13365651
0,22,3,2,168,66,1605,310.969,124.388,82.925,2487.753,23.38435374
0,24,4,4,165,70,1616.25,383.859,153.544,102.362,3070.87,25.71166208
1,22,3,2,170,70,1491.5,288.978,115.591,77.061,2311.825,24.22145329
0,27,3,0,175,116,2123.75,318.562,127.425,84.95,2548.498,37.87755102
1,23,3,0,152,43,1104,165.6,66.24,44.16,1324.8,18.61149584
0,22,2,2,175,60,1588.75,307.82,123.128,82.085,2462.557,19.59183673
1,21,2,1,142,55,1171.5,201.352,80.541,53.694,1610.818,27.27633406
1,22,4,0,152,50,1179,176.85,70.74,47.16,1414.8,21.64127424
0,20,2,0,168,70,1655,248.25,99.3,66.2,1986,24.8015873
0,23,3,0,170,56,1512.5,226.875,90.75,60.5,1815,19.37716263
1,28,4,0,157,95,1630.25,244.538,97.815,65.21,1956.302,38.54111729
1,29,3,0,168,108,1824,273.6,109.44,72.96,2188.8,38.26530612
1,30,3,0,140,85,1414,212.1,84.84,56.56,1696.8,43.36734694
1,28,3,0,157,76,1440.25,216.038,86.415,57.61,1728.302,30.83289383
0,28,2,1,175,82,1778.75,305.723,122.289,81.526,2445.782,26.7755102
0,25,2,0,168,95,1880,282,112.8,75.2,2256,33.65929705
0,30,3,1,175,107,2018.75,346.973,138.789,92.526,2775.782,34.93877551
0,22,3,1,178,89,1897.5,326.133,130.453,86.969,2609.065,28.08988764
0,21,3,0,173,51,1491.25,223.688,89.475,59.65,1789.502,17.04032878
0,29,3,0,155,108,1908.75,286.312,114.525,76.35,2290.498,44.95317378
0,25,3,0,155,103,1878.75,281.812,112.725,75.15,2254.498,42.87200832
0,40,3,0,157,90,1686.25,252.938,101.175,67.45,2023.502,36.51263743
0,21,3,0,173,110,2081.25,312.188,124.875,83.25,2497.502,36.75365031
1,24,4,2,152,54,1209,234.244,93.698,62.465,1873.953,23.37257618
0,24,3,4,170,81,1757.5,417.406,166.962,111.308,3339.244,28.02768166
0,35,3,0,163,111,1958.75,293.812,117.525,78.35,2350.498,41.77801197
1,22,2,1,155,95,1647.75,283.207,113.283,75.522,2265.658,39.5421436
0,23,3,0,165,109,2011.25,301.688,120.675,80.45,2413.502,40.03673095
0,30,3,0,165,98,1866.25,279.938,111.975,74.65,2239.502,35.99632691
1,46,4,0,147,72,1247.75,187.162,74.865,49.91,1497.298,33.31945023
0,26,3,2,173,93,1886.25,365.461,146.184,97.456,2923.684,31.07354071
1,49,2,0,157,68,1255.25,188.288,75.315,50.21,1506.302,27.58732606
0,21,3,4,175,75,1743.75,414.141,165.656,110.438,3313.13,24.48979592
1,20,4,0,155,54,1247.75,187.162,74.865,49.91,1497.298,22.47658689
0,18,4,0,165,112,2066.25,309.938,123.975,82.65,2479.502,41.13865932
0,34,3,0,165,50,1366.25,204.938,81.975,54.65,1639.502,18.36547291
0,25,3,0,183,68,1703.75,255.562,102.225,68.15,2044.498,20.30517483
1,24,4,0,157,72,1420.25,213.038,85.215,56.81,1704.302,29.21010994
1,21,2,4,157,58,1295.25,307.622,123.049,82.032,2460.972,23.53036634
0,28,3,1,173,90,1846.25,317.324,126.93,84.62,2538.596,30.07116843
0,26,3,0,175,108,2048.75,307.312,122.925,81.95,2458.498,35.26530612
0,23,3,1,168,92,1860,319.688,127.875,85.25,2557.502,32.59637188
0,20,2,1,163,68,1603.75,275.645,110.258,73.505,2205.157,25.59373706
0,52,3,0,168,50,1295,194.25,77.7,51.8,1554,17.7154195
0,27,3,0,165,72,1621.25,243.188,97.275,64.85,1945.502,26.44628099
0,21,3,1,170,85,1812.5,311.523,124.609,83.073,2492.185,29.41176471
1,25,2,0,157,75,1445.25,216.788,86.715,57.81,1734.302,30.42719786
1,16,3,0,152,48,1189,178.35,71.34,47.56,1426.8,20.77562327
1,22,3,0,170,58,1371.5,205.725,82.29,54.86,1645.8,20.06920415
0,27,4,1,180,109,2085,358.359,143.344,95.562,2866.87,33.64197531
1,45,2,1,142,57,1071.5,184.164,73.666,49.11,1473.31,28.26820075
0,23,4,3,178,110,2102.5,453.352,181.341,120.894,3626.818,34.71783866
0,24,4,0,178,126,2257.5,338.625,135.45,90.3,2709,39.7677061
1,20,3,0,163,49,1247.75,187.162,74.865,49.91,1497.298,18.44254582
1,29,2,0,152,76,1404,210.6,84.24,56.16,1684.8,32.89473684
0,46,3,0,168,52,1345,201.75,80.7,53.8,1614,18.42403628
1,35,2,0,155,77,1402.75,210.412,84.165,56.11,1683.298,32.04994797
1,20,2,1,163,63,1387.75,238.52,95.408,63.605,1908.157,23.71184463
1,27,3,0,152,74,1394,209.1,83.64,55.76,1672.8,32.02908587
0,22,3,0,160,108,1975,296.25,118.5,79,2370,42.1875
0,34,4,0,160,96,1795,269.25,107.7,71.8,2154,37.5
1,23,3,0,140,72,1319,197.85,79.14,52.76,1582.8,36.73469388
0,27,3,0,170,51,1442.5,216.375,86.55,57.7,1731,17.64705882
1,28,3,0,145,87,1475.25,221.288,88.515,59.01,1770.302,41.37931034
0,23,3,2,168,74,1680,325.5,130.2,86.8,2604,26.21882086
1,22,2,0,160,63,1359,203.85,81.54,54.36,1630.8,24.609375
0,25,2,0,173,73,1691.25,253.688,101.475,67.65,2029.502,24.39105884
0,25,3,0,157,89,1751.25,262.688,105.075,70.05,2101.502,36.10694146
1,21,2,1,147,40,1052.75,180.941,72.377,48.251,1447.531,18.51080568
0,23,4,1,175,66,1643.75,282.52,113.008,75.339,2260.163,21.55102041
1,21,3,0,155,56,1262.75,189.412,75.765,50.51,1515.298,23.30905307
0,21,3,0,165,56,1491.25,223.688,89.475,59.65,1789.502,20.56932966
0,22,2,0,168,56,1505,225.75,90.3,60.2,1806,19.84126984
0,43,4,1,178,90,1802.5,309.805,123.922,82.615,2478.443,28.40550436
0,23,3,1,170,75,1702.5,292.617,117.047,78.031,2340.935,25.95155709
1,21,2,0,135,45,1027.75,154.162,61.665,41.11,1233.298,24.69135802
0,23,3,0,170,74,1692.5,253.875,101.55,67.7,2031,25.60553633
1,28,3,0,157,45,1130.25,169.538,67.815,45.21,1356.302,18.25631871
0,22,3,0,163,110,2013.75,302.062,120.825,80.55,2416.498,41.40163348
0,23,3,1,168,67,1610,276.719,110.688,73.792,2213.756,23.73866213
1,20,3,0,157,42,1140.25,171.038,68.415,45.61,1368.302,17.0392308
0,18,3,2,165,47,1416.25,274.398,109.759,73.173,2195.185,17.26354454
0,28,3,0,170,53,1457.5,218.625,87.45,58.3,1749,18.33910035
0,27,3,0,163,45,1338.75,200.812,80.325,53.55,1606.498,16.93703188
1,58,2,0,160,78,1329,199.35,79.74,53.16,1594.8,30.46875
0,24,3,0,165,119,2106.25,315.938,126.375,84.25,2527.502,43.70982553
0,23,3,0,178,73,1732.5,259.875,103.95,69.3,2079,23.0400202
0,29,3,0,173,51,1451.25,217.688,87.075,58.05,1741.502,17.04032878
1,23,3,0,163,50,1242.75,186.412,74.565,49.71,1491.298,18.81892431
1,27,4,0,165,100,1735.25,260.287,104.115,69.41,2082.298,36.73094582
1,23,4,0,163,91,1652.75,247.912,99.165,66.11,1983.298,34.25044224
1,18,3,0,145,72,1375.25,206.288,82.515,55.01,1650.302,34.24494649
0,23,3,0,163,49,1398.75,209.812,83.925,55.95,1678.498,18.44254582
1,18,3,0,163,45,1217.75,182.662,73.065,48.71,1461.298,16.93703188
1,41,3,0,145,101,1550.25,232.538,93.015,62.01,1860.302,48.03804994
0,24,3,1,170,58,1527.5,262.539,105.016,70.01,2100.31,20.06920415
1,22,3,1,173,80,1610.25,276.762,110.705,73.803,2214.095,26.7299275
0,21,3,1,165,104,1971.25,338.809,135.523,90.349,2710.469,38.20018365
1,18,4,0,155,83,1547.75,232.162,92.865,61.91,1857.298,34.54734651
1,30,3,0,160,45,1139,170.85,68.34,45.56,1366.8,17.578125
1,24,2,0,155,63,1317.75,197.662,79.065,52.71,1581.298,26.2226847
0,26,2,0,168,89,1815,272.25,108.9,72.6,2178,31.53344671
0,17,3,4,168,55,1520,361,144.4,96.267,2888.003,19.48696145
1,22,3,0,152,75,1429,214.35,85.74,57.16,1714.8,32.46191136
0,25,3,0,168,117,2100,315,126,84,2520,41.45408163
0,29,3,0,165,97,1861.25,279.188,111.675,74.45,2233.502,35.62901745
0,23,3,2,165,65,1571.25,304.43,121.772,81.181,2435.437,23.87511478
0,23,3,0,157,45,1321.25,198.188,79.275,52.85,1585.502,18.25631871
1,49,3,0,157,45,1025.25,153.788,61.515,41.01,1230.302,18.25631871
1,27,3,0,168,45,1204,180.6,72.24,48.16,1444.8,15.94387755
1,16,4,0,160,60,1359,203.85,81.54,54.36,1630.8,23.4375
0,22,2,0,165,63,1556.25,233.438,93.375,62.25,1867.502,23.14049587
1,55,3,0,142,110,1551.5,232.725,93.09,62.06,1861.8,54.55266812
0,30,4,0,165,107,1956.25,293.438,117.375,78.25,2347.502,39.30211203
1,47,3,0,160,105,1654,248.1,99.24,66.16,1984.8,41.015625
0,17,3,1,168,70,1670,287.031,114.812,76.542,2296.25,24.8015873
0,29,3,0,165,98,1871.25,280.688,112.275,74.85,2245.502,35.99632691
0,37,4,0,165,102,1871.25,280.688,112.275,74.85,2245.502,37.46556474
1,22,3,0,135,71,1282.75,192.412,76.965,51.31,1539.298,38.95747599
1,25,3,0,155,87,1552.75,232.912,93.165,62.11,1863.298,36.21227888
1,22,3,2,130,57,1111.5,215.353,86.141,57.427,1722.819,33.72781065
1,39,2,1,152,63,1224,210.375,84.15,56.1,1683,27.26800554
0,25,3,2,180,65,1655,320.656,128.263,85.508,2565.248,20.0617284
1,22,4,0,160,60,1329,199.35,79.74,53.16,1594.8,23.4375
0,35,3,0,173,55,1461.25,219.188,87.675,58.45,1753.502,18.37682515
0,22,2,4,180,81,1830,434.625,173.85,115.9,3477,25
0,20,3,0,173,68,1666.25,249.938,99.975,66.65,1999.502,22.72043837
0,39,3,0,152,92,1680,252,100.8,67.2,2016,39.8199446
0,25,2,0,168,65,1580,237,94.8,63.2,1896,23.03004535
0,15,3,0,165,78,1741.25,261.188,104.475,69.65,2089.502,28.65013774
0,18,3,0,163,43,1363.75,204.562,81.825,54.55,1636.498,16.18427491
1,22,2,4,160,70,1429,339.388,135.755,90.503,2715.099,27.34375
0,34,4,0,163,99,1843.75,276.562,110.625,73.75,2212.498,37.26147013
0,23,2,2,180,63,1645,318.719,127.488,84.992,2549.756,19.44444444
0,23,3,1,170,65,1602.5,275.43,110.172,73.448,2203.44,22.49134948
0,23,2,0,165,75,1671.25,250.688,100.275,66.85,2005.502,27.54820937
1,50,3,0,163,49,1097.75,164.662,65.865,43.91,1317.298,18.44254582
0,22,3,2,173,75,1726.25,334.461,133.784,89.19,2675.69,25.05930703
0,24,3,0,165,88,1796.25,269.438,107.775,71.85,2155.502,32.32323232
0,22,3,1,180,98,2000,343.75,137.5,91.667,2750.003,30.24691358
1,22,2,0,168,150,2279,341.85,136.74,91.16,2734.8,53.1462585
0,23,2,0,175,56,1543.75,231.562,92.625,61.75,1852.498,18.28571429
1,23,3,0,157,45,1155.25,173.288,69.315,46.21,1386.302,18.25631871
0,22,3,0,170,76,1717.5,257.625,103.05,68.7,2061,26.29757785
0,25,3,0,178,132,2312.5,346.875,138.75,92.5,2775,41.66140639
0,48,3,0,173,55,1396.25,209.438,83.775,55.85,1675.502,18.37682515
0,43,3,0,155,87,1628.75,244.312,97.725,65.15,1954.498,36.21227888
1,22,2,0,142,54,1156.5,173.475,69.39,46.26,1387.8,26.78040071
0,23,3,0,165,49,1411.25,211.688,84.675,56.45,1693.502,17.99816345
0,33,4,0,173,105,1971.25,295.688,118.275,78.85,2365.502,35.08302984
1,36,3,0,142,92,1466.5,219.975,87.99,58.66,1759.8,45.62586788
1,23,3,0,165,57,1325.25,198.788,79.515,53.01,1590.302,20.93663912
1,29,3,0,142,92,1501.5,225.225,90.09,60.06,1801.8,45.62586788
0,21,4,4,168,69,1640,389.5,155.8,103.867,3116.003,24.44727891
0,22,2,0,165,53,1456.25,218.438,87.375,58.25,1747.502,19.46740129
0,47,2,0,157,67,1421.25,213.188,85.275,56.85,1705.502,27.18163009
1,22,3,0,160,42,1149,172.35,68.94,45.96,1378.8,16.40625
1,23,2,0,163,58,1322.75,198.412,79.365,52.91,1587.298,21.8299522
1,35,3,0,142,73,1281.5,192.225,76.89,51.26,1537.8,36.2031343
0,22,3,4,168,80,1745,414.438,165.775,110.517,3315.505,28.3446712
0,40,3,0,173,54,1426.25,213.938,85.575,57.05,1711.502,18.04270106
0,22,3,1,165,55,1476.25,253.73,101.492,67.661,2029.837,20.2020202
1,39,3,0,163,49,1152.75,172.912,69.165,46.11,1383.298,18.44254582
0,33,3,0,163,99,1848.75,277.312,110.925,73.95,2218.498,37.26147013
0,36,2,3,168,85,1725,371.953,148.781,99.188,2975.628,30.11621315
0,23,4,1,175,98,1963.75,337.52,135.008,90.005,2700.157,32
0,27,2,0,168,50,1420,213,85.2,56.8,1704,17.7154195
1,21,2,0,157,58,1295.25,194.288,77.715,51.81,1554.302,23.53036634
0,22,2,0,165,78,1706.25,255.938,102.375,68.25,2047.502,28.65013774
0,23,2,1,173,80,1771.25,304.434,121.773,81.182,2435.466,26.7299275
0,21,3,0,183,70,1743.75,261.562,104.625,69.75,2092.498,20.90238586
0,22,3,0,188,98,2050,307.5,123,82,2460,27.7274785
0,32,4,0,163,99,1853.75,278.062,111.225,74.15,2224.498,37.26147013
1,18,3,0,163,50,1267.75,190.162,76.065,50.71,1521.298,18.81892431
1,27,3,0,137,72,1280.25,192.038,76.815,51.21,1536.302,38.36112739
0,23,3,4,175,60,1583.75,376.141,150.456,100.304,3009.124,19.59183673
0,19,2,0,180,86,1895,284.25,113.7,75.8,2274,26.54320988
0,50,4,0,155,88,1603.75,240.562,96.225,64.15,1924.498,36.62851197
1,20,4,0,132,76,1324,198.6,79.44,52.96,1588.8,43.61799816
0,22,2,0,180,97,1990,298.5,119.4,79.6,2388,29.9382716
1,21,4,0,152,62,1304,195.6,78.24,52.16,1564.8,26.83518006
0,23,3,0,168,46,1400,210,84,56,1680,16.29818594
0,22,3,0,165,113,2056.25,308.438,123.375,82.25,2467.502,41.50596878
1,26,3,0,145,85,1465.25,219.788,87.915,58.61,1758.302,40.42806183
0,25,3,0,160,42,1300,195,78,52,1560,16.40625
0,24,2,1,163,70,1603.75,275.645,110.258,73.505,2205.157,26.34649403
1,23,2,0,165,111,1865.25,279.787,111.915,74.61,2238.298,40.77134986
1,22,3,0,160,38,1109,166.35,66.54,44.36,1330.8,14.84375
1,21,4,1,175,70,1527.75,262.582,105.033,70.022,2100.658,22.85714286
0,20,3,0,173,53,1516.25,227.438,90.975,60.65,1819.502,17.70857697
0,22,3,0,175,69,1678.75,251.812,100.725,67.15,2014.498,22.53061224
0,21,3,0,178,120,2212.5,331.875,132.75,88.5,2655,37.87400581
0,23,2,1,163,89,1798.75,309.16,123.664,82.443,2473.283,33.49768527
0,24,3,0,165,119,2106.25,315.938,126.375,84.25,2527.502,43.70982553
0,23,4,0,165,57,1491.25,223.688,89.475,59.65,1789.502,20.93663912
1,23,2,1,160,63,1354,232.719,93.088,62.058,1861.75,24.609375
1,19,3,0,152,72,1414,212.1,84.84,56.56,1696.8,31.1634349
1,22,2,2,160,62,1349,261.369,104.548,69.698,2090.95,24.21875
0,22,3,0,163,47,1383.75,207.562,83.025,55.35,1660.498,17.68978885
0,22,2,1,163,86,1773.75,304.863,121.945,81.297,2438.905,32.36854981
0,29,4,0,170,104,1962.5,294.375,117.75,78.5,2355,35.98615917
1,45,2,0,157,88,1475.25,221.288,88.515,59.01,1770.302,35.70124549
0,23,2,0,173,67,1641.25,246.188,98.475,65.65,1969.502,22.38631428
0,28,3,0,152,88,1695,254.25,101.7,67.8,2034,38.08864266
0,21,2,0,157,66,1541.25,231.188,92.475,61.65,1849.502,26.77593411
1,52,4,0,152,69,1219,182.85,73.14,48.76,1462.8,29.86495845
1,23,3,0,157,78,1485.25,222.788,89.115,59.41,1782.302,31.64428577
0,26,4,2,175,105,2018.75,391.133,156.453,104.302,3129.062,34.28571429
0,31,3,0,160,117,2020,303,121.2,80.8,2424,45.703125
1,21,3,0,163,46,1212.75,181.912,72.765,48.51,1455.298,17.31341037
0,21,4,0,168,62,1570,235.5,94.2,62.8,1884,21.96712018
0,23,2,1,168,91,1850,317.969,127.188,84.792,2543.756,32.24206349
0,22,3,0,170,85,1807.5,271.125,108.45,72.3,2169,29.41176471
1,20,3,0,163,85,1607.75,241.162,96.465,64.31,1929.298,31.99217133
1,28,3,0,155,75,1417.75,212.662,85.065,56.71,1701.298,31.21748179
1,27,3,0,152,95,1604,240.6,96.24,64.16,1924.8,41.11842105
0,18,2,0,163,79,1723.75,258.562,103.425,68.95,2068.498,29.73390041
0,22,2,0,175,80,1788.75,268.312,107.325,71.55,2146.498,26.12244898
1,23,2,4,157,55,1255.25,298.122,119.249,79.499,2384.975,22.31327843
0,28,3,0,168,60,1515,227.25,90.9,60.6,1818,21.2585034
0,20,2,1,165,77,1706.25,293.262,117.305,78.203,2346.095,28.28282828
0,28,3,0,170,50,1427.5,214.125,85.65,57.1,1713,17.30103806
0,25,3,0,157,45,1311.25,196.688,78.675,52.45,1573.502,18.25631871
0,21,3,2,165,60,1531.25,296.68,118.672,79.115,2373.443,22.03856749
1,28,3,0,140,71,1284,192.6,77.04,51.36,1540.8,36.2244898
0,19,4,0,168,105,2010,301.5,120.6,80.4,2412,37.20238095
0,23,4,1,180,70,1715,294.766,117.906,78.604,2358.124,21.60493827
1,31,3,3,150,50,1121.5,241.823,96.729,64.486,1934.582,22.22222222
1,48,3,0,140,71,1184,177.6,71.04,47.36,1420.8,36.2244898
1,24,3,1,152,65,1319,226.703,90.681,60.454,1813.622,28.13365651
1,21,4,0,145,80,1440.25,216.038,86.415,57.61,1728.302,38.04994055
1,33,3,0,155,100,1642.75,246.412,98.565,65.71,1971.298,41.62330905
1,37,3,0,155,98,1602.75,240.412,96.165,64.11,1923.298,40.79084287
1,16,3,0,160,80,1559,233.85,93.54,62.36,1870.8,31.25
0,23,3,1,170,100,1952.5,335.586,134.234,89.49,2684.69,34.60207612
0,22,3,1,180,65,1670,287.031,114.812,76.542,2296.25,20.0617284
0,30,3,0,173,63,1566.25,234.938,93.975,62.65,1879.502,21.0498179
1,49,4,0,157,83,1405.25,210.788,84.315,56.21,1686.302,33.67276563
1,56,2,0,155,62,1147.75,172.162,68.865,45.91,1377.298,25.80645161
1,23,3,0,155,98,1672.75,250.912,100.365,66.91,2007.298,40.79084287
1,32,4,2,140,56,1114,215.838,86.335,57.557,1726.705,28.57142857
0,25,3,0,173,51,1471.25,220.688,88.275,58.85,1765.502,17.04032878
1,22,3,0,145,66,1295.25,194.288,77.715,51.81,1554.302,31.39120095
1,30,3,0,163,45,1157.75,173.662,69.465,46.31,1389.298,16.93703188
0,20,3,0,157,88,1766.25,264.938,105.975,70.65,2119.502,35.70124549
0,27,3,0,173,94,1891.25,283.688,113.475,75.65,2269.502,31.40766481
1,28,4,0,142,79,1376.5,206.475,82.59,55.06,1651.8,39.17873438
1,21,3,0,157,56,1275.25,191.288,76.515,51.01,1530.302,22.7189744
1,22,2,1,157,50,1210.25,208.012,83.205,55.47,1664.098,20.28479857
1,18,4,0,160,78,1529,229.35,91.74,61.16,1834.8,30.46875
0,23,2,4,175,78,1763.75,418.891,167.556,111.704,3351.124,25.46938776
0,21,2,0,160,42,1320,198,79.2,52.8,1584,16.40625
1,21,2,0,152,64,1324,198.6,79.44,52.96,1588.8,27.70083102
1,23,2,0,155,79,1482.75,222.412,88.965,59.31,1779.298,32.88241415
0,28,4,0,157,87,1716.25,257.438,102.975,68.65,2059.502,35.29554952
0,25,3,0,160,105,1930,289.5,115.8,77.2,2316,41.015625
1,28,3,0,142,88,1466.5,219.975,87.99,58.66,1759.8,43.6421345
0,26,4,2,142,65,1412.5,273.672,109.469,72.979,2189.375,32.23566753
0,23,3,0,173,101,1981.25,297.188,118.875,79.25,2377.502,33.74653346
0,22,3,0,165,55,1476.25,221.438,88.575,59.05,1771.502,20.2020202
0,22,2,1,170,56,1517.5,260.82,104.328,69.552,2086.56,19.37716263
1,23,3,0,155,89,1582.75,237.412,94.965,63.31,1899.298,37.04474506
1,23,2,0,155,40,1092.75,163.912,65.565,43.71,1311.298,16.64932362
0,23,3,0,165,115,2071.25,310.688,124.275,82.85,2485.502,42.2405877
1,31,2,0,152,73,1364,204.6,81.84,54.56,1636.8,31.59626039
0,23,3,3,180,93,1945,419.391,167.756,111.837,3355.121,28.7037037
0,59,2,4,168,80,1560,370.5,148.2,98.8,2964,28.3446712
0,70,2,0,168,77,1475,221.25,88.5,59,1770,27.28174603
0,22,2,0,185,87,1921.25,288.188,115.275,76.85,2305.502,25.42001461
0,17,3,0,170,68,1662.5,249.375,99.75,66.5,1995,23.52941176
0,21,3,0,175,70,1693.75,254.062,101.625,67.75,2032.498,22.85714286
0,26,4,0,163,103,1923.75,288.562,115.425,76.95,2308.498,38.76698408
0,34,3,0,152,83,1615,242.25,96.9,64.6,1938,35.92451524
1,20,4,0,152,48,1169,175.35,70.14,46.76,1402.8,20.77562327
0,24,3,0,163,42,1323.75,198.562,79.425,52.95,1588.498,15.80789642
1,27,3,0,165,87,1605.25,240.788,96.315,64.21,1926.302,31.95592287
0,22,4,0,165,50,1426.25,213.938,85.575,57.05,1711.502,18.36547291
1,49,3,0,145,100,1500.25,225.038,90.015,60.01,1800.302,47.56242568
0,21,2,0,163,55,1468.75,220.312,88.125,58.75,1762.498,20.70081674
0,26,3,1,170,69,1627.5,279.727,111.891,74.594,2237.818,23.87543253
0,26,2,1,168,92,1845,317.109,126.844,84.562,2536.87,32.59637188
0,25,3,0,155,114,1988.75,298.312,119.325,79.55,2386.498,47.45057232
0,28,3,0,160,50,1365,204.75,81.9,54.6,1638,19.53125
0,29,3,0,173,52,1461.25,219.188,87.675,58.45,1753.502,17.37445287
0,20,3,0,165,41,1346.25,201.938,80.775,53.85,1615.502,15.05968779
0,21,3,0,180,83,1855,278.25,111.3,74.2,2226,25.61728395
1,24,3,0,160,47,1189,178.35,71.34,47.56,1426.8,18.359375
0,25,4,0,168,102,1950,292.5,117,78,2340,36.13945578
0,22,3,0,168,70,1645,246.75,98.7,65.8,1974,24.8015873
0,20,3,0,168,45,1405,210.75,84.3,56.2,1686,15.94387755
0,20,3,0,170,52,1487.5,223.125,89.25,59.5,1785,17.99307958
1,22,3,0,165,52,1280.25,192.038,76.815,51.21,1536.302,19.10009183
1,27,3,0,157,77,1455.25,218.288,87.315,58.21,1746.302,31.2385898
0,36,4,0,157,89,1696.25,254.438,101.775,67.85,2035.502,36.10694146
1,25,3,0,163,42,1152.75,172.912,69.165,46.11,1383.298,15.80789642
1,22,2,0,155,64,1337.75,200.662,80.265,53.51,1605.298,26.63891779
0,16,3,1,173,85,1856.25,319.043,127.617,85.078,2552.342,28.40054796
0,24,3,0,168,59,1525,228.75,91.5,61,1830,20.90419501
1,36,3,0,152,82,1429,214.35,85.74,57.16,1714.8,35.49168975
1,34,4,0,155,46,1097.75,164.662,65.865,43.91,1317.298,19.14672216
1,22,3,0,160,80,1529,229.35,91.74,61.16,1834.8,31.25
1,20,3,1,168,85,1639,281.703,112.681,75.121,2253.625,30.11621315
1,30,3,0,145,74,1335.25,200.288,80.115,53.41,1602.302,35.19619501
1,22,2,0,160,51,1239,185.85,74.34,49.56,1486.8,19.921875
0,38,3,0,160,91,1725,258.75,103.5,69,2070,35.546875
0,28,3,0,157,90,1746.25,261.938,104.775,69.85,2095.502,36.51263743
0,23,2,1,168,88,1820,312.812,125.125,83.417,2502.501,31.17913832
1,22,2,0,163,56,1307.75,196.162,78.465,52.31,1569.298,21.07719523
1,26,2,0,142,60,1196.5,179.475,71.79,47.86,1435.8,29.75600079
0,29,3,0,152,79,1600,240,96,64,1920,34.1932133
0,33,3,0,168,49,1380,207,82.8,55.2,1656,17.36111111
0,25,3,0,168,126,2190,328.5,131.4,87.6,2628,44.64285714
1,21,3,0,163,40,1152.75,172.912,69.165,46.11,1383.298,15.05513945
0,23,3,0,160,81,1700,255,102,68,2040,31.640625
1,27,3,0,168,56,1314,197.1,78.84,52.56,1576.8,19.84126984
0,28,3,0,183,140,2408.75,361.312,144.525,96.35,2890.498,41.80477172
1,21,3,0,160,56,1294,194.1,77.64,51.76,1552.8,21.875
1,24,3,4,160,63,1349,320.388,128.155,85.437,2563.105,24.609375
1,25,3,2,165,70,1445.25,280.017,112.007,74.671,2240.135,25.71166208
0,43,2,0,160,68,1470,220.5,88.2,58.8,1764,26.5625
0,35,2,0,165,49,1351.25,202.688,81.075,54.05,1621.502,17.99816345
0,30,3,0,170,94,1857.5,278.625,111.45,74.3,2229,32.52595156
0,22,3,0,168,65,1595,239.25,95.7,63.8,1914,23.03004535
1,41,3,0,140,70,1209,181.35,72.54,48.36,1450.8,35.71428571
1,20,3,2,165,65,1420.25,275.173,110.069,73.38,2201.388,23.87511478
1,22,3,0,145,88,1515.25,227.288,90.915,60.61,1818.302,41.8549346
1,21,3,2,157,52,1235.25,239.33,95.732,63.821,1914.637,21.09619051
0,24,2,1,173,95,1916.25,329.355,131.742,87.828,2634.84,31.7417889
0,26,2,0,170,91,1847.5,277.125,110.85,73.9,2217,31.48788927
1,25,2,0,165,58,1325.25,198.788,79.515,53.01,1590.302,21.30394858
0,23,2,4,180,65,1665,395.438,158.175,105.45,3163.502,20.0617284
1,27,3,0,160,94,1644,246.6,98.64,65.76,1972.8,36.71875
1,24,3,0,152,98,1649,247.35,98.94,65.96,1978.8,42.41689751
1,27,2,0,157,74,1425.25,213.788,85.515,57.01,1710.302,30.02150189
0,38,3,0,173,108,1976.25,296.438,118.575,79.05,2371.502,36.08540212
